Data da NF;Detalhes do Documento;Categoria;Subcategoria;Valor(R$);Data do Pagamento
2026-02-12;Aluguel Sede Vespasiano;Custeio;Aluguel de Imóvel;13.153,15;2026-02-12
2026-02-13;IRRF aluguel Barbara Heliodora;Custeio;Imposto de Renda s/ Aluguel;508,14;2026-02-13
2026-02-13;Atacadão ;Custeio;Gêneros alimentícios;2.677,63;2026-03-20
2026-02-13;Denis Carletto ;Terceiros;Outros;280,00;2026-02-13
2026-02-13;IRRF aluguel Silveira Rodrigues;Custeio;Imposto de Renda s/ Aluguel;1.073,25;2026-02-13
2026-02-13;Pagamento salário Cristiane ;Recursos Humanos;Salários;2.336,00;2026-02-13
2026-02-13;Pagamento salário Mariana ;Recursos Humanos;Salários;4.940,00;2026-02-13
2026-02-13;Pagamento salário Aline ;Recursos Humanos;Salários;3.374,00;2026-02-13
2026-02-13;Pagamento salário Giovana Marques;Recursos Humanos;Salários;4.940,00;2026-02-13
2026-02-13;Pagamento salário Lidia ;Recursos Humanos;Salários;2.126,00;2026-02-13
2026-02-13;Pagamento salário Patrycia ;Recursos Humanos;Salários;3.780,00;2026-02-13
2026-02-13;Pagamento salário Luciene ;Recursos Humanos;Salários;3.372,00;2026-02-13
2026-02-13;Pagamento salário Angelica;Recursos Humanos;Salários;4.167,00;2026-02-13
2026-02-13;Pagamento salário Catia  ;Recursos Humanos;Salários;3.374,00;2026-02-13
2026-02-13;Pagamento salário Giovanna Neri;Recursos Humanos;Salários;3.151,00;2026-02-13
2026-02-13;Pagamento salário Cristina;Recursos Humanos;Salários;1.213,00;2026-02-13
2026-02-13;Pagamento salário Edilaine;Recursos Humanos;Salários;2.533,00;2026-02-13
2026-02-13;Pagamento salário Rafael ;Recursos Humanos;Salários;4.317,00;2026-02-12
2026-02-13;Pagamento salário Mauricio ;Recursos Humanos;Salários;4.940,00;2026-02-13
2026-02-13;Pagamento salário Isabel;Recursos Humanos;Salários;4.940,00;0206-02-13
2026-02-13;Pagamento salário Flavio;Recursos Humanos;Salários;3.374,00;2026-02-13
2026-02-13;Pagamento salário Evanice;Recursos Humanos;Salários;4.282,00;2026-02-13
2026-02-13;Pagamento salário Elaine;Recursos Humanos;Salários;3.685,00;2026-02-13
2026-02-13;Pagamento salário Alexia;Recursos Humanos;Salários;3.151,00;2026-02-13
2026-02-13;IRRF Coriolano;Custeio;Imposto de Renda s/ Aluguel;435,60;2026-02-13
2026-02-16;Pagamento aviso férias, Cristina ;Recursos Humanos;Férias;2.967,44;2026-02-10
2026-02-18;Enel Silveira Rodrigues 242;Custeio;Energia Elétrica;354,48;2026-03-02
2026-02-19;São Paulo Transporte SA;Recursos Humanos;Vale Transporte;4.344,52;2026-02-20
2026-02-19;Vr funcionários ;Recursos Humanos;Vale Refeição;8.620,00;2026-02-20
2026-02-20;Plurial contabilidade ;Terceiros;Assessoria Contábil;1.500,00;2026-02-05
2026-02-22;Seguro Incêndio Silveira Rodrigues;Custeio;Aluguel de Imóvel;141,87;2026-02-11
2026-02-24;Casa de Carnes Zarzur;Custeio;Gêneros alimentícios;2.654,95;2026-02-20
2026-02-26;Gimba ;Custeio;Materiais para Escritório;1.432,66;2026-02-25
2026-02-27;Via nova serviços ;Recursos Humanos;Vale Transporte;252,43;2026-03-02
