Data da NF;Detalhes do Documento;Categoria;Subcategoria;Valor(R$);Data do Pagamento
2026-02-12;734789381;Terceiros;Outros;833,33;2026-02-12
2026-02-12;INTELBRAS;Custeio;Internet;39,73;2026-02-24
2026-02-12;VT ROGERIO;Recursos Humanos;Vale Transporte;243,80;2026-02-12
2026-02-12;VT FERNANDA;Recursos Humanos;Vale Transporte;201,40;2026-02-12
2026-02-12;VT SILAS;Recursos Humanos;Vale Transporte;148,40;2026-02-12
2026-02-13;INTELBRAS;Custeio;Internet;9,93;2026-02-24
2026-02-13;INTELBRAS;Custeio;Internet;74,50;2026-02-24
2026-02-15;VIVO;Custeio;Telefone móvel e fixo;154,38;2026-02-27
2026-02-18;VT ANDRE;Recursos Humanos;Vale Transporte;201,40;2026-02-18
2026-02-18;LOCALIZA;Custeio;Locação de Veículos;2.484,57;2026-03-02
2026-02-18;SABESP;Custeio;Água e Esgoto;610,04;2026-02-27
2026-02-18;SABESP;Custeio;Água e Esgoto;700,05;2026-02-27
2026-02-18;SABESP;Custeio;Água e Esgoto;448,43;2026-02-27
2026-02-18;SABESP;Custeio;Água e Esgoto;82,89;2026-02-27
2026-02-19;560860;Custeio;Gêneros alimentícios;4.664,53;2026-02-23
2026-02-19;23;Custeio;Gêneros alimentícios;146,66;2026-02-23
2026-02-19;22;Custeio;Gêneros alimentícios;160,00;2026-02-23
2026-02-20;275282;Custeio;Aquisição e manutenção do sistemas de informática;135,00;2026-03-02
2026-02-20;274862;Custeio;Aquisição e manutenção do sistemas de informática;53,98;2026-03-02
2026-02-20;144;Terceiros;Assessoria Contábil;650,67;2026-03-02
2026-02-20;0703261;Custeio;Locação de Veículos;3.692,58;2026-03-02
2026-02-20;20217;Custeio;Combustível;309,02;2026-02-20
2026-02-20;312430/A;Terceiros;Outros;372,27;2026-02-25
2026-02-22;VIVO;Custeio;Telefone móvel e fixo;199,98;2026-03-04
2026-02-22;VIVO;Custeio;Telefone móvel e fixo;102,91;2026-03-04
2026-02-23;2896887;Custeio;Gêneros alimentícios;1.817,24;2026-02-25
2026-02-23;80784;Custeio;Gêneros alimentícios;140,00;2026-02-23
2026-02-23;17939;Custeio;Combustível;180,03;2026-02-23
2026-02-24;25648;Custeio;Gêneros alimentícios;597,18;2026-02-24
2026-02-24;25652;Custeio;Higiene e Limpeza;244,97;2026-02-24
2026-02-26;4;Terceiros;Outros;1.031,12;2026-03-03
2026-02-27;CORREIOS;Custeio;Correios;32,55;2026-02-27
2026-02-27;ALUGUEL;Custeio;Aluguel de Imóvel;11.000,00;2026-03-02
2026-02-27;ALUGUEL;Custeio;Aluguel de Imóvel;9.800,00;2026-03-02
2026-02-27;2071;Custeio;Locação de Impressoras;666,67;2026-03-02
2026-02-27;2;Terceiros;Outros;1.490,00;2026-03-03
2026-02-27;ALUGUEL;Custeio;Aluguel de Imóvel;8.300,00;2026-03-02
2026-02-27;ALUGUEL;Custeio;Aluguel de Imóvel;7.900,00;2026-03-02
2026-02-28;JEFERSON;Recursos Humanos;Salários;3.861,00;2026-03-04
2026-02-28;JESSICA;Recursos Humanos;Salários;3.766,00;2026-03-04
2026-02-28;JOANA;Recursos Humanos;Salários;3.658,00;2026-03-04
2026-02-28;FILIPE;Recursos Humanos;Salários;3.374,00;2026-03-04
2026-02-28;LUCIANO;Recursos Humanos;Salários;3.374,00;2026-03-04
2026-02-28;INSS;Recursos Humanos;GPS-INSS;33.574,20;2026-03-05
2026-02-28;FERNANDA;Recursos Humanos;Salários;4.663,00;2026-03-04
2026-02-28;ROGERIO;Recursos Humanos;Salários;3.522,00;2026-03-04
2026-02-28;ROMI;Recursos Humanos;Salários;2.722,00;2026-03-04
2026-02-28;ERICK;Recursos Humanos;Salários;4.514,00;2026-03-04
2026-02-28;SILAS;Recursos Humanos;Salários;3.374,00;2026-03-04
2026-02-28;CAROLINI;Recursos Humanos;Salários;2.296,00;2026-03-04
2026-02-28;LUIZ CARLOS;Recursos Humanos;Salários;4.940,00;2026-03-04
2026-02-28;CARLOS;Recursos Humanos;Salários;4.344,00;2026-03-04
2026-02-28;CAIO VINICIUS;Recursos Humanos;Salários;3.374,00;2026-03-04
2026-02-28;ANNA KAROLLINA;Recursos Humanos;Salários;3.260,00;2026-03-04
2026-02-28;ANDRE;Recursos Humanos;Salários;4.940,00;2026-03-04
2026-02-28;ALINE;Recursos Humanos;Salários;2.049,00;2026-03-04
2026-03-05;FGTS;Recursos Humanos;GRF-FGTS;8.864,94;2026-03-05
